0 0 0
0 0 0.00012016
0 0 0.00024032
0 0 0.00036048
0 0 0.020249
0 0 0.0203691
0 0 0.0204893
0 0 0.0206094
0 0 0.0207296
0 0 0.0404979
0 0 0.0406181
0 0 0.0407382
0 0 0.0408584
0 0 0.0409786
0 0 0.0410987
0 0 0.0412189
0 0 0.041339
0 0 0.0414592
0 0 0.060867
0 0 0.0609872
0 0 0.0611074
0 0 0.0612275
0 0 0.0613477
0 0 0.0614678
0 0 0.061588
0 0 0.0617082
0 0 0.0618283
0 0 0.0619485
0 0 0.0620686
0 0 0.0621888
0 0 0.081116
0 0 0.0812362
0 0 0.0813563
0 0 0.0814765
0 0 0.0815966
0 0 0.0817168
0 0 0.081837
0 0 0.0819571
0 0 0.0820773
0 0 0.0821974
0 0 0.0823176
0 0 0.0824378
0 0 0.0825579
0 0 0.0826781
0 0 0.0827982
0 0 0.0829184
0 0 0.0830386
0 0 0.0831587
0 0 0.101365
0 0 0.101485
0 0 0.101605
0 0 0.101725
0 0 0.101846
0 0 0.101966
0 0 0.102086
0 0 0.102206
0 0 0.102326
0 0 0.102446
0 0 0.102567
0 0 0.102687
0 0 0.102807
0 0 0.102927
0 0 0.103047
0 0 0.103167
0 0 0.103288
0 0 0.103408
0 0 0.103528
0 0 0.103648
0 0 0.103768
0 0 0.103888
0 0 0.104008
0 0 0.104129
0 0 0.104249
0 0 0.104369
0 0 0.104489
0 0 0.121614
0 0 0.121734
0 0 0.121854
0 0 0.121974
0 0 0.122095
0 0 0.122215
0 0 0.122335
0 0 0.122455
0 0 0.122575
0 0 0.122695
0 0 0.122816
0 0 0.122936
0 0 0.123056
0 0 0.123176
0 0 0.123296
0 0 0.123416
0 0 0.123536
0 0 0.123657
0 0 0.123777
0 0 0.123897
0 0 0.124017
0 0 0.124137
0 0 0.124257
0 0 0.124378
0 0 0.124498
0 0 0.124618
0 0 0.124738
0 0 0.124858
0 0 0.124978
0 0 0.125099
0 0 0.125219
0 0 0.125339
0 0 0.125459
0 0 0.125579
0 0 0.125699
0 0 0.12582
0 0 0.12594
0 0 0.12606
0 0 0.12618
0 0 0.1263
0 0 0.12642
0 0 0.12654
0 0 0.141983
0 0 0.142103
0 0 0.142223
0 0 0.142344
0 0 0.142464
0 0 0.142584
0 0 0.142704
0 0 0.142824
0 0 0.142944
0 0 0.143064
0 0 0.143185
0 0 0.143305
0 0 0.143425
0 0 0.143545
0 0 0.143665
0 0 0.143785
0 0 0.143906
0 0 0.144026
0 0 0.144146
0 0 0.144266
0 0 0.144386
0 0 0.144506
0 0 0.144627
0 0 0.144747
0 0 0.144867
0 0 0.144987
0 0 0.145107
0 0 0.145227
0 0 0.145348
0 0 0.145468
0 0 0.145588
0 0 0.145708
0 0 0.145828
0 0 0.145948
0 0 0.146068
0 0 0.146189
0 0 0.146309
0 0 0.146429
0 0 0.146549
0 0 0.146669
0 0 0.146789
0 0 0.14691
0 0 0.14703
0 0 0.14715
0 0 0.14727
0 0 0.14739
0 0 0.14751
0 0 0.147631
0 0 0.147751
0 0 0.147871
0 0 0.147991
0 0 0.148111
0 0 0.148231
0 0 0.148352
0 0 0.148472
0 0 0.148592
0 0 0.148712
0 0 0.148832
0 0 0.148952
0 0 0.149072
0 0 0.149193
0 0 0.149313
0 0 0.149433
0 0 0.162352
0 0 0.162472
0 0 0.162592
0 0 0.162713
0 0 0.162833
0 0 0.162953
0 0 0.163073
0 0 0.163193
0 0 0.163313
0 0 0.163434
0 0 0.163554
0 0 0.163674
0 0 0.163794
0 0 0.163914
0 0 0.164034
0 0 0.164155
0 0 0.164275
0 0 0.164395
0 0 0.164515
0 0 0.164635
0 0 0.164755
0 0 0.164876
0 0 0.164996
0 0 0.165116
0 0 0.165236
0 0 0.165356
0 0 0.165476
0 0 0.165596
0 0 0.165717
0 0 0.165837
0 0 0.165957
0 0 0.166077
0 0 0.166197
0 0 0.166317
0 0 0.166438
0 0 0.166558
0 0 0.166678
